LineCode,StationCode,CompanyName,LineName,StationName,Note,CompanyName_en,LineName_en,StationName_en
e51,7cb,"奈良交通",,"丹生橋",,"Narakōtsū",,Nyuu-bashi
e51,7cc,"奈良交通",,"黒滝案内センター",,"Narakōtsū",,"Kurotaki an'nai sentā"
e51,7cd,"奈良交通",,"蛇が谷",,"Narakōtsū",,"Hebi ga tani"
e51,7ce,"奈良交通",,"下桂原",,"Narakōtsū",,"Shita Katsurahara"
e51,7cf,"奈良交通",,"桂原",,"Narakōtsū",,Katsurahara
e51,7d0,"奈良交通",,"下笠木",,"Narakōtsū",,"Shimo kasagi"
e51,7d1,"奈良交通",,"笠木",,"Narakōtsū",,Kasagi
e51,7d2,"奈良交通",,"上笠木",,"Narakōtsū",,"Ue kasagi"
e51,7d3,"奈良交通",,"向加名生",,"Narakōtsū",,Mukaianou
e51,7d5,"奈良交通",,"天川川合",,"Narakōtsū",,"Amakawa Kawai"
e51,7d6,"奈良交通",,"中越",,"Narakōtsū",,"中越"
e51,7d7,"奈良交通",,"観音峰登山口",,"Narakōtsū",,"Kan'non-hō tozan kuchi"
e51,7d8,"奈良交通",,"洞川温泉",,"Narakōtsū",,"Dorogawa onsen"
e51,7d9,"奈良交通",,"草谷口",,"Narakōtsū",,"Kusa Taniguchi"
e51,7da,"奈良交通",,"仔邑",,"Narakōtsū",,"仔邑"
e51,7db,"奈良交通",,"下立石",,"Narakōtsū",,"Shita Tateishi"
e51,7dc,"奈良交通",,"蔭地",,"Narakōtsū",,Kagechi
e51,7dd,"奈良交通",,"上立石",,"Narakōtsū",,"Ue Tateishi"
e51,7de,"奈良交通",,"才谷",,"Narakōtsū",,Saitani
e51,7e5,"奈良交通",,"南大和一丁目",,"Narakōtsū",,"Minamiyamato ichi-chōme"
e51,7e6,"奈良交通",,"南大和二丁目",,"Narakōtsū",,"Minamiyamato nichōme"
e51,7e7,"奈良交通",,"南大和三丁目",,"Narakōtsū",,"Minamiyamato sanchōme"
e51,7f6,"奈良交通",,"専用道大日川",,"Narakōtsū",,"Sen'yō-dō Obikawa"
e51,7f7,"奈良交通",,"大迫口",,"Narakōtsū",,"Ōsako kuchi"
e51,7f8,"奈良交通",,"大迫ダム",,"Narakōtsū",,"Ōsako damu"
e51,7fa,"奈良交通",,"沖金",,"Narakōtsū",,Oki-kin
e51,7fb,"奈良交通",,"中谷",,"Narakōtsū",,Nakatani
e51,7fc,"奈良交通",,"上沢原",,"Narakōtsū",,"Uesawa Gen"
e51,7fd,"奈良交通",,"沢原",,"Narakōtsū",,Sawahara
e51,7fe,"奈良交通",,"南日裏口",,"Narakōtsū",,"Minamihiura kuchi"
e51,7ff,"奈良交通",,"南日裏",,"Narakōtsū",,Minamihiura
e51,800,"奈良交通",,"坪内",,"Narakōtsū",,Tsubouchi
e51,801,"奈良交通",,"九尾",,"Narakōtsū",,Tsudzurao
e51,802,"奈良交通",,"上栃尾",,"Narakōtsū",,"Ue Tochio"
e51,803,"奈良交通",,"栃尾",,"Narakōtsū",,Tochio
e51,804,"奈良交通",,"下栃尾",,"Narakōtsū",,"Shita Tochio"
e51,805,"奈良交通",,"天川和田",,"Narakōtsū",,"Amakawa Wada"
e51,806,"奈良交通",,"中和田",,"Narakōtsū",,"中和田"
e51,807,"奈良交通",,"下和田",,"Narakōtsū",,Shimowada
e51,808,"奈良交通",,"天川西谷口",,"Narakōtsū",,"Amakawa 西谷口"
e51,809,"奈良交通",,"上庵住",,"Narakōtsū",,"Ue Iosumi"
e51,80a,"奈良交通",,"中庵住",,"Narakōtsū",,Nakaiosumi
e51,80b,"奈良交通",,"天河大弁財天社",,"Narakōtsū",,"天河大弁財天社"
e51,80c,"奈良交通",,"天の川温泉",,"Narakōtsū",,Amanogawaonsen
e51,80d,"奈良交通",,"衣笠",,"Narakōtsū",,Kinugasa
e51,80e,"奈良交通",,"専用道黒渕",,"Narakōtsū",,"Sen'yō-dō Kurobuchi"
e51,80f,"奈良交通",,"専用道城戸",,"Narakōtsū",,"Sen'yō-dō Kido"
e51,810,"奈良交通",,"西吉野温泉",,"Narakōtsū",,Nishiyoshinoonsen
e51,819,"奈良交通",,"葛城台",,"Narakōtsū",,Katsuragidai
e51,81a,"奈良交通",,"馬見北九丁目",,"Narakōtsū",,"Umamikita kyū-chōme"
e51,826,"奈良交通",,"尻枝口",,"Narakōtsū",,"Shirieda kuchi"
e51,827,"奈良交通",,"下手口",,"Narakōtsū",,"Heta kuchi"
e51,828,"奈良交通",,"辻",,"Narakōtsū",,Tsuji
e51,829,"奈良交通",,"勝風口",,"Narakōtsū",,"Shōbu kuchi"
e51,82a,"奈良交通",,"大畑口",,"Narakōtsū",,"Ōhata kuchi"
e51,82b,"奈良交通",,"西畑口",,"Narakōtsū",,"Nishihata kuchi"
e51,82c,"奈良交通",,"岩船寺",,"Narakōtsū",,Gansenji
e51,82d,"奈良交通",,"西畑",,"Narakōtsū",,Nishihata
e51,82e,"奈良交通",,"東小",,"Narakōtsū",,"Higashishō"
e51,82f,"奈良交通",,"加茂山の家",,"Narakōtsū",,"Kamoyama no ie"
e51,834,"奈良交通",,"中央体育館",,"Narakōtsū",,"Chūō taiikukan"
e51,83c,"奈良交通",,"梅谷",,"Narakōtsū",,Umetani
e51,83d,"奈良交通",,"分校橋",,"Narakōtsū",,"Bunkō-bashi"
e51,848,"奈良交通",,"新宮駅",,"Narakōtsū",,"Shingū-eki"
e51,849,"奈良交通",,"河合",,"Narakōtsū",,Kawai
e51,84a,"奈良交通",,"上北山中学校前",,"Narakōtsū",,"Kamikitayama chūgakkō mae"
e51,84b,"奈良交通",,"南坂",,"Narakōtsū",,Minamisaka
e51,84c,"奈良交通",,"下田",,"Narakōtsū",,Shimoda
e51,84d,"奈良交通",,"西原",,"Narakōtsū",,Nishihara
e51,84e,"奈良交通",,"天が瀬",,"Narakōtsū",,"Ten ga se"
e51,84f,"奈良交通",,"上北山郵便局前",,"Narakōtsū",,"Kamikitayama yūbinkyokumae"
e51,850,"奈良交通",,"失尾",,"Narakōtsū",,Shitsubi
e51,851,"奈良交通",,"白川発電所前",,"Narakōtsū",,"Shirakawa hatsudenshomae"
e51,852,"奈良交通",,"白川",,"Narakōtsū",,Shirakawa
e51,853,"奈良交通",,"水尻",,"Narakōtsū",,Mizushiri
e51,854,"奈良交通",,"伯母谷口",,"Narakōtsū",,"Obatani kuchi"
e51,855,"奈良交通",,"山本茶屋",,"Narakōtsū",,"Yamamoto chaya"
e51,856,"奈良交通",,"和佐又口",,"Narakōtsū",,"Wasamata kuchi"
e51,857,"奈良交通",,"高田和",,"Narakōtsū",,"Takada Kazu"
e51,858,"奈良交通",,"中央橋",,"Narakōtsū",,"Chūō-bashi"
e51,859,"奈良交通",,"深瀬",,"Narakōtsū",,Fukase
e51,85a,"奈良交通",,"古代",,"Narakōtsū",,Kodai
e51,85b,"奈良交通",,"前鬼口",,"Narakōtsū",,Zenkiguchi
e51,85c,"奈良交通",,"音枝",,"Narakōtsū",,"Oto eda"
e51,85d,"奈良交通",,"池原ダム",,"Narakōtsū",,"Ikehara damu"
e51,85e,"奈良交通",,"池原",,"Narakōtsū",,Ikehara
e51,85f,"奈良交通",,"池原大橋",,"Narakōtsū",,"Ikehara ōhashi"
e51,860,"奈良交通",,"池峯公園",,"Narakōtsū",,"Ike Mine kōen"
e51,861,"奈良交通",,"池峯",,"Narakōtsū",,"Ike mine"
e51,862,"奈良交通",,"南垣内",,"Narakōtsū",,Minamikakiuchi
e51,863,"奈良交通",,"松葉垣内",,"Narakōtsū",,"Matsuba Kakiuchi"
e51,864,"奈良交通",,"住吉",,"Narakōtsū",,Sumiyoshi
e51,865,"奈良交通",,"寺垣内駐在所前",,"Narakōtsū",,"Teragaito chūzaishomae"
e51,866,"奈良交通",,"寺垣内",,"Narakōtsū",,Teragaito
e51,867,"奈良交通",,"浦向",,"Narakōtsū",,Uramukai
e51,868,"奈良交通",,"不動峠口",,"Narakōtsū",,"Fudōtōge kuchi"
e51,869,"奈良交通",,"道須",,"Narakōtsū",,"Michi 須"
e51,86a,"奈良交通",,"佐田",,"Narakōtsū",,Sada
e51,86b,"奈良交通",,"佐田公民館前",,"Narakōtsū",,"Sada kōminkan mae"
e51,86c,"奈良交通",,"下深瀬",,"Narakōtsū",,"Shita Fukase"
e51,86d,"奈良交通",,"田戸",,"Narakōtsū",,Tado
e51,86e,"奈良交通",,"地原",,"Narakōtsū",,Chihara
e51,86f,"奈良交通",,"上桑原",,"Narakōtsū",,Kamikuwabara
e51,870,"奈良交通",,"下桑原",,"Narakōtsū",,Shimokuwabara
e51,890,"奈良交通",,"熊野市駅",,"Narakōtsū",,Kumanoshieki
e51,8b2,"奈良交通",,"三山木駅",,"Narakōtsū",,Miyamaki-eki
e51,8b3,"奈良交通",,"飯岡口",,"Narakōtsū",,"Īoka kuchi"
e51,8b4,"奈良交通",,"飯岡",,"Narakōtsū",,"Īoka"
e51,8b5,"奈良交通",,"水取",,"Narakōtsū",,Mizutori
e51,8b6,"奈良交通",,"他力橋",,"Narakōtsū",,Tariki-bashi
e51,8b7,"奈良交通",,"普賢寺",,"Narakōtsū",,Fugenji
e51,8b8,"奈良交通",,"多々羅",,"Narakōtsū",,"Tata Ra"
e51,8b9,"奈良交通",,"二又",,"Narakōtsū",,Futamata
e51,8ba,"奈良交通",,"打田",,"Narakōtsū",,Uchita
e51,8bb,"奈良交通",,"打田宮東",,"Narakōtsū",,"Uchita Miyahigashi"
e51,8bc,"奈良交通",,"車谷",,"Narakōtsū",,Kurumatani
e51,8bd,"奈良交通",,"高木",,"Narakōtsū",,Takagi
e51,8be,"奈良交通",,"興戸",,"Narakōtsū",,"Kōdo"
e51,8bf,"奈良交通",,"田辺中学校前",,"Narakōtsū",,"Tanabe chūgakkō mae"
e51,8c0,"奈良交通",,"京田辺市役所",,"Narakōtsū",,"Kyōtanabe shiyakusho"
e51,8c1,"奈良交通",,"同志社国際中・高校",,"Narakōtsū",,"Dōshisha kokusai-chū kōkō"
e51,8c2,"奈良交通",,"押熊・神功",,"Narakōtsū",,"Oshikuma Shinkō"
e51,8c3,"奈良交通",,"同志社女子大学正門",,"Narakōtsū",,"Dōshishajoshidaigaku seimon"
e51,8c4,"奈良交通",,"ウェルサンピア京都",,"Narakōtsū",,"U~erusanpia Kyōto"
e51,8c5,"奈良交通",,"川西小学校前",,"Narakōtsū",,"Kawanishi shōgakkō mae"
e51,8c6,"奈良交通",,"僧坊",,"Narakōtsū",,"Sōbō"
e51,8c7,"奈良交通",,"下狛",,"Narakōtsū",,Shimokoma
e51,8c8,"奈良交通",,"菱田",,"Narakōtsū",,Hishida
e51,8c9,"奈良交通",,"宮ノ口",,"Narakōtsū",,"Miya no kuchi"
e51,8ca,"奈良交通",,"江津",,"Narakōtsū",,"Gōtsu"
e51,8cb,"奈良交通",,"三山木小学校前",,"Narakōtsū",,"三山木小学校前"
e51,8d6,"奈良交通",,"田辺本町",,"Narakōtsū",,"田辺本町"
e51,8d7,"奈良交通",,"一休ヶ丘",,"Narakōtsū",,"Ikkyū gaoka"
e51,8d8,"奈良交通",,"長尾谷",,"Narakōtsū",,Nagaotani
e51,8d9,"奈良交通",,"茂ヶ谷",,"Narakōtsū",,Mogatani
e51,8da,"奈良交通",,"田辺小学校前",,"Narakōtsū",,"Tanabe shōgakkō mae"
e51,8db,"奈良交通",,"茶屋前",,"Narakōtsū",,"Chaya mae"
e51,8dc,"奈良交通",,"一休寺道",,"Narakōtsū",,"一休寺 Michi"
e51,8dd,"奈良交通",,"同志社大学デイヴィス記念館",,"Narakōtsū",,"Dōshishadaigaku deivu~isu kinen-kan"
e51,8de,"奈良交通",,"同志社大学工学部",,"Narakōtsū",,"Dōshishadaigaku kōgakubu"
e51,8df,"奈良交通",,"同志社大学正門",,"Narakōtsū",,"Dōshishadaigaku seimon"
e51,8e0,"奈良交通",,"茶屋前（東口）",,"Narakōtsū",,"Chaya mae (higashiguchi)"
e51,8e1,"奈良交通",,"松井天神社前",,"Narakōtsū",,"Matsui tenjinja mae"
e51,8e3,"奈良交通",,"同志社北門",,"Narakōtsū",,"Dōshisha kitamon"
e51,8e4,"奈良交通",,"梅美台五丁目",,"Narakōtsū",,"Umemidai go-chōme"
e51,8e5,"奈良交通",,"梅美台七丁目",,"Narakōtsū",,"Umemidai nana-chōme"
e51,8e6,"奈良交通",,"中登美ヶ丘四丁目",,"Narakōtsū",,"中登美~Ke丘 Yonchōme"
e51,8e7,"奈良交通",,"中登美ヶ丘三丁目",,"Narakōtsū",,"中登美~Ke丘 Sanchōme"
e51,8e8,"奈良交通",,"州見橋東",,"Narakōtsū",,"州見 Hashihigashi"
e51,8e9,"奈良交通",,"州見台五丁目",,"Narakōtsū",,"Kunimidai go-chōme"
e51,8ea,"奈良交通",,"州見台六丁目",,"Narakōtsū",,"Kunimidai roku-chōme"
e51,8eb,"奈良交通",,"梅美台小学校",,"Narakōtsū",,"Umemidai shōgakkō"
e51,8ec,"奈良交通",,"関西光科学研究所",,"Narakōtsū",,"Kansai hikari kagakukenkyūjo"
e51,8ed,"奈良交通",,"州見台七丁目東",,"Narakōtsū",,"Kunimidai nana chōmehigashi"
e51,8ef,"奈良交通",,"州見台七丁目",,"Narakōtsū",,"Kunimidai nana-chōme"
e51,8f2,"奈良交通",,"州見台八丁目",,"Narakōtsū",,"Kunimidai hachi-chōme"
e51,8f3,"奈良交通",,"五丁目南",,"Narakōtsū",,"Go-chōme minami"
e51,8f4,"奈良交通",,"富雄",,"Narakōtsū",,Tomio
e51,8f5,"奈良交通",,"下三橋町北",,"Narakōtsū",,"Shimomitsuhashichō kita"
e51,8f6,"奈良交通",,"東光小学校",,"Narakōtsū",,"Tōkōshōgakkō"
e51,8f7,"奈良交通",,"光台六丁目西",,"Narakōtsū",,"Hikaridai roku-chōme nishi"
e51,8f8,"奈良交通",,"光台六丁目",,"Narakōtsū",,"Hikaridai roku-chōme"
e51,8f9,"奈良交通",,"光台五丁目",,"Narakōtsū",,"Hikaridai go-chōme"
e51,8fa,"奈良交通",,"光台二丁目",,"Narakōtsū",,"Hikaridai nichōme"
e51,8fb,"奈良交通",,"いずみホール",,"Narakōtsū",,"Izumi hōru"
e51,8fd,"奈良交通",,"県立図書情報館西口",,"Narakōtsū",,"Kenritsu tosho jōhō-kan nishiguchi"
e51,900,"奈良交通",,"安楽寺前",,"Narakōtsū",,"Anrakuji mae"
e51,901,"奈良交通",,"四条大路一丁目東",,"Narakōtsū",,"四条大路一丁目東"
e51,902,"奈良交通",,"斑鳩高校",,"Narakōtsū",,"Ikaru kōkō"
e51,906,"奈良交通",,"磐城駅",,"Narakōtsū",,Iwaki-eki
e51,909,"奈良交通",,"運転免許センター",,"Narakōtsū",,"Unten menkyo sentā"
e51,90a,"奈良交通",,"太田",,"Narakōtsū",,"Ōta"
e51,90d,"奈良交通",,"大泉",,"Narakōtsū",,"Ōizumi"
e51,90f,"奈良交通",,"大泉東口",,"Narakōtsū",,"Ōizumi higashiguchi"
e51,912,"奈良交通",,"大場",,"Narakōtsū",,"Ōba"
e51,914,"奈良交通",,"大宮町六丁目",,"Narakōtsū",,"Ōmiya-chō roku-chōme"
e51,919,"奈良交通",,"興留",,"Narakōtsū",,Okidome
e51,91a,"奈良交通",,"太田市町",,"Narakōtsū",,"Odaichichō"
e51,91c,"奈良交通",,"かしの木台",,"Narakōtsū",,Kashinokidai
e51,91d,"奈良交通",,"かしの木台一丁目",,"Narakōtsū",,"Kashinokidai ichi-chōme"
e51,923,"奈良交通",,"上庄台",,"Narakōtsū",,"Kamishō-dai"
e51,924,"奈良交通",,"枯木橋",,"Narakōtsū",,Kareki-bashi
e51,929,"奈良交通",,"額安寺口",,"Narakōtsū",,"Gakuanji kuchi"
e51,92a,"奈良交通",,"学園緑ヶ丘一丁目",,"Narakōtsū",,"Gakuen midorigaokaitchōme"
e51,92b,"奈良交通",,"学園緑ヶ丘二丁目",,"Narakōtsū",,"Gakuen midorigaokanichōme"
e51,92c,"奈良交通",,"学園緑ヶ丘二丁目北口",,"Narakōtsū",,"Gakuen midorigaokanichōme kitaguchi"
e51,92d,"奈良交通",,"北小学校前",,"Narakōtsū",,"Kitashōgakkōmae"
e51,92e,"奈良交通",,"北花内御陵前",,"Narakōtsū",,"Kitahanauchi Goryōmae"
e51,92f,"奈良交通",,"北吐田",,"Narakōtsū",,"Kita Handa"
e51,930,"奈良交通",,"木戸",,"Narakōtsū",,Kido
e51,931,"奈良交通",,"葛木",,"Narakōtsū",,Katsuragi
e51,932,"奈良交通",,"葛本町新屋敷",,"Narakōtsū",,"Kuzumoto-chō Shin'yashiki"
e51,933,"奈良交通",,"くちなし幼稚園前",,"Narakōtsū",,"Kuchinashi yōchien mae"
e51,935,"奈良交通",,"県営稗田団地",,"Narakōtsū",,"Ken'ei Hieda danchi"
e51,936,"奈良交通",,"公団郡山駅前団地",,"Narakōtsū",,"Kōdan Kōriyama ekimae danchi"
e51,937,"奈良交通",,"健民運動場前",,"Narakōtsū",,"Ken-min Undōjōmae"
e51,938,"奈良交通",,"小泉駅",,"Narakōtsū",,Koizumi-eki
e51,939,"奈良交通",,"広陵北小学校前",,"Narakōtsū",,"Kōryō kitashōgakkōmae"
e51,93a,"奈良交通",,"広陵高校前",,"Narakōtsū",,"Kōryō Kōkōmae"
e51,93b,"奈良交通",,"広陵交通公園前",,"Narakōtsū",,"Kōryō kōtsū Kōenmae"
e51,93c,"奈良交通",,"広陵中",,"Narakōtsū",,"Kōryōchū"
e51,93d,"奈良交通",,"国保中央病院",,"Narakōtsū",,"Kokuhochūōbyōin"
e51,93e,"奈良交通",,"古寺",,"Narakōtsū",,Koji
e51,93f,"奈良交通",,"古寺南口",,"Narakōtsū",,"Koji minamiguchi"
e51,940,"奈良交通",,"小柳",,"Narakōtsū",,Koyanagi
e51,945,"奈良交通",,"はなさとほいくえん",,"Narakōtsū",,"Hana Sato ho iku e n"
e51,946,"奈良交通",,"三和町",,"Narakōtsū",,"Sanwachō"
e51,947,"奈良交通",,"社会教育センター",,"Narakōtsū",,"Shakai kyōiku sentā"
e51,948,"奈良交通",,"社会教育センター前",,"Narakōtsū",,"Shakai kyōiku sentā mae"
e51,949,"奈良交通",,"尺土駅",,"Narakōtsū",,Shakudo-eki
e51,94a,"奈良交通",,"昭和浄水場前",,"Narakōtsū",,"Shōwa jōsuijōmae"
e51,94b,"奈良交通",,"信貴簡保センター",,"Narakōtsū",,"Shigi kanpo sentā"
e51,94c,"奈良交通",,"四条大路",,"Narakōtsū",,"Shijōōji"
e51,94d,"奈良交通",,"四条大路一丁目",,"Narakōtsū",,"四条大路一丁目"
e51,94e,"奈良交通",,"四条大路南町",,"Narakōtsū",,"Shijōōjiminami-chō"
e51,94f,"奈良交通",,"新大宮駅前",,"Narakōtsū",,"Shin'ōmiya ekimae"
e51,950,"奈良交通",,"新庄町老人福祉センター前",,"Narakōtsū",,"Shinjō-chō rōjin fukushi sentā mae"
e51,951,"奈良交通",,"新田",,"Narakōtsū",,Nitta
e51,952,"奈良交通",,"JR高田駅西口",,"Narakōtsū",,"JR takadaeki nishiguchi"
e51,953,"奈良交通",,"JR高田駅",,"Narakōtsū",,"JR takadaeki"
e51,955,"奈良交通",,"杉町",,"Narakōtsū",,Sugimachi
e51,956,"奈良交通",,"鈴原",,"Narakōtsū",,Suzuhara
e51,95c,"奈良交通",,"当麻イトーピア",,"Narakōtsū",,"Tōma itōpia"
e51,95d,"奈良交通",,"当麻町役場前",,"Narakōtsū",,"Tōma chōyakuba mae"
e51,95f,"奈良交通",,"高田市役所前",,"Narakōtsū",,"Takada Shiyakushomae"
e51,960,"奈良交通",,"高田市立病院前",,"Narakōtsū",,"Takada Shiritsubyōin mae"
e51,962,"奈良交通",,"高田藤の森",,"Narakōtsū",,"Takada Fuji no mori"
e51,964,"奈良交通",,"竹内",,"Narakōtsū",,Takeuchi
e51,969,"奈良交通",,"田原本バスセンター",,"Narakōtsū",,"Tawaramoto basusentā"
e51,96c,"奈良交通",,"丹後庄町",,"Narakōtsū",,"Tangonoshōchō"
e51,96d,"奈良交通",,"丹後庄町南",,"Narakōtsū",,"Tangonoshōchō minami"
e51,96e,"奈良交通",,"大門橋",,"Narakōtsū",,Daimonbashi
e51,96f,"奈良交通",,"中央公園北",,"Narakōtsū",,"Chūōkōen Kita"
e51,970,"奈良交通",,"中央公民館前",,"Narakōtsū",,"Chūō kōminkan mae"
e51,972,"奈良交通",,"筒井町",,"Narakōtsū",,Tsutsuimachi
e51,973,"奈良交通",,"椿台２号公園前",,"Narakōtsū",,"Tsubakidai 2-gō Kōenmae"
e51,974,"奈良交通",,"椿台会館前",,"Narakōtsū",,"Tsubakidai kaikan mae"
e51,975,"奈良交通",,"椿台中央通",,"Narakōtsū",,"Tsubakidai chūōdōri"
e51,976,"奈良交通",,"天井町",,"Narakōtsū",,"Tenjōchō"
e51,97b,"奈良交通",,"十市団地",,"Narakōtsū",,"十市団地"
e51,97d,"奈良交通",,"唐院北口",,"Narakōtsū",,"Tōin Kitaguchi"
e51,97e,"奈良交通",,"唐院西口",,"Narakōtsū",,"Tōin nishiguchi"
e51,97f,"奈良交通",,"常盤町",,"Narakōtsū",,Tokiwamachi
e51,980,"奈良交通",,"奈良市庁東口",,"Narakōtsū",,"Narashi-chō higashiguchi"
e51,981,"奈良交通",,"南郷",,"Narakōtsū",,"Nangō"
e51,982,"奈良交通",,"南郷市場",,"Narakōtsū",,"Nangō ichiba"
e51,983,"奈良交通",,"南郷北口",,"Narakōtsū",,"Nangō kitaguchi"
e51,984,"奈良交通",,"南郷南口",,"Narakōtsū",,"Nangō minamiguchi"
e51,985,"奈良交通",,"如意",,"Narakōtsū",,Nyoi
e51,987,"奈良交通",,"西安堵",,"Narakōtsū",,Nishiando
e51,988,"奈良交通",,"西葛城消防署",,"Narakōtsū",,"Nishikatsuragi shōbōsho"
e51,98a,"奈良交通",,"西公園前",,"Narakōtsū",,"Nishikōenmae"
e51,98c,"奈良交通",,"西奈良中央病院前",,"Narakōtsū",,"西奈良中央病院 Zen"
e51,98f,"奈良交通",,"額田部北町",,"Narakōtsū",,"Nukatabekita-chō"
e51,990,"奈良交通",,"額田部口",,"Narakōtsū",,"額田部 Kuchi"
e51,991,"奈良交通",,"額田部寺町",,"Narakōtsū",,"Nukatabetera-chō"
e51,995,"奈良交通",,"白光田池前",,"Narakōtsū",,"Haku Mitsuda ikemae"
e51,996,"奈良交通",,"箸尾駅",,"Narakōtsū",,Hashioeki
e51,997,"奈良交通",,"花園町",,"Narakōtsū",,"Hanazonochō"
e51,998,"奈良交通",,"吐田",,"Narakōtsū",,Handa
e51,999,"奈良交通",,"百楽園三丁目",,"Narakōtsū",,"百楽園三丁目"
e51,99a,"奈良交通",,"百楽園二丁目",,"Narakōtsū",,"百楽園二丁目"
e51,99b,"奈良交通",,"百楽園四丁目",,"Narakōtsū",,"百楽園四丁目"
e51,99c,"奈良交通",,"兵家",,"Narakōtsū",,Heika
e51,99f,"奈良交通",,"東安堵",,"Narakōtsū",,Higashiando
e51,9a0,"奈良交通",,"東竹田町",,"Narakōtsū",,"Higashitakedachō"
e51,9a2,"奈良交通",,"日之出町",,"Narakōtsū",,"Hinode-chō"
e51,9a5,"奈良交通",,"平端駅",,"Narakōtsū",,Hirahata-eki
e51,9a6,"奈良交通",,"法隆寺門前",,"Narakōtsū",,"Hōryūji monzen"
e51,9a7,"奈良交通",,"本庄町",,"Narakōtsū",,"Honjōchō"
e51,9a8,"奈良交通",,"的場",,"Narakōtsū",,Matoba
e51,9a9,"奈良交通",,"的場橋",,"Narakōtsū",,"Matoba hashi"
e51,9aa,"奈良交通",,"緑ヶ丘北",,"Narakōtsū",,"Midorigaoka Kita"
e51,9ab,"奈良交通",,"緑ヶ丘ショッピングセンター前",,"Narakōtsū",,"Midorigaoka shoppingusentā mae"
e51,9ac,"奈良交通",,"緑ヶ丘商店街前",,"Narakōtsū",,"Midorigaoka shōten-gai mae"
e51,9ad,"奈良交通",,"緑ヶ丘東",,"Narakōtsū",,Midorigaokahigashi
e51,9ae,"奈良交通",,"南公園前",,"Narakōtsū",,"Minamikōenmae"
e51,9af,"奈良交通",,"耳成高校前",,"Narakōtsū",,"耳成 Kōkōmae"
e51,9b0,"奈良交通",,"耳成小学校前",,"Narakōtsū",,"耳成 Shōgakkō mae"
e51,9b1,"奈良交通",,"元山上口駅",,"Narakōtsū",,"元山上口駅"
e51,9b4,"奈良交通",,"屋敷山公園前",,"Narakōtsū",,"Yashikiyamakōen mae"
e51,9b5,"奈良交通",,"安富橋",,"Narakōtsū",,Yasutomibashi
e51,9b6,"奈良交通",,"柳町",,"Narakōtsū",,"Yanagichō"
e51,9b9,"奈良交通",,"吉新商店街前",,"Narakōtsū",,"Yoshi shin shōten-gai mae"
e51,9bb,"奈良交通",,"立正佼成会前",,"Narakōtsū",,"Risshōkōseikai mae"
e51,9bc,"奈良交通",,"老人福祉センター前",,"Narakōtsū",,"Rōjin fukushi sentā mae"
e51,9bd,"奈良交通",,"若葉台公園前",,"Narakōtsū",,"Wakabadai Kōenmae"
e51,9be,"奈良交通",,"若葉台集会所前",,"Narakōtsū",,"Wakabadai shūkaijomae"
e51,9bf,"奈良交通",,"やわらぎの郷",,"Narakōtsū",,Yawaraginosato
e51,9c0,"奈良交通",,"東山駅",,"Narakōtsū",,"Tōzan'eki"
e51,9c2,"奈良交通",,"近畿大学医学部奈良病院",,"Narakōtsū",,"Kinkidaigakuigakubunarabyōin"
e51,9c4,"奈良交通",,"五丁目",,"Narakōtsū",,"Go-chōme"
e51,9c5,"奈良交通",,"三丁目",,"Narakōtsū",,"Sanchōme"
e51,9c6,"奈良交通",,"中央図書館",,"Narakōtsū",,"Chūō toshokan"
e51,9c7,"奈良交通",,"木津北の庄（南）",,"Narakōtsū",,"Kidzu kitanoshō (minami)"
e51,9c8,"奈良交通",,"宮ノ前",,"Narakōtsū",,"Miya no mae"
e51,9c9,"奈良交通",,"相楽台北",,"Narakōtsū",,"Sōraku Taipei"
e51,9ca,"奈良交通",,"福祉会館",,"Narakōtsū",,"Fukushi kaikan"
e51,9cb,"奈良交通",,"相楽",,"Narakōtsū",,"Sōraku"
e51,9cc,"奈良交通",,"相楽台東",,"Narakōtsū",,"Sōraku Taitō"
e51,9cd,"奈良交通",,"相楽台小学校",,"Narakōtsū",,"Saganakadai shōgakkō"
e51,9ce,"奈良交通",,"相楽台西",,"Narakōtsū",,"Saganakadai Nishi"
e51,9cf,"奈良交通",,"西部出張所",,"Narakōtsū",,"Seibu shutchōjo"
e51,9d0,"奈良交通",,"兜台七丁目",,"Narakōtsū",,"Kabutodai nana-chōme"
e51,9e2,"奈良交通",,"平群中学校",,"Narakōtsū",,"Heguri chūgakkō"
e51,a06,"奈良交通",,"住江織物",,"Narakōtsū",,Suminoeorimono
e51,a2d,"奈良交通",,"光台南",,"Narakōtsū",,"Hikaridai minami"
e51,a2e,"奈良交通",,"ユータウン",,"Narakōtsū",,"Yūtaun"
e51,a2f,"奈良交通",,"北大和四丁目",,"Narakōtsū",,"Kitayamato yonchōme"
e51,a30,"奈良交通",,"学研奈良登美ヶ丘駅",,"Narakōtsū",,"Gakken'naratomigaokaeki"
e51,a31,"奈良交通",,"学研奈良登美ヶ丘駅（南）",,"Narakōtsū",,"Gakken'naratomigaokaeki (minami)"
e51,a32,"奈良交通",,"学研北生駒駅",,"Narakōtsū",,Gakkenkitaikomaeki
e51,a33,"奈良交通",,"白庭台駅",,"Narakōtsū",,Shiraniwadai-eki
e51,a34,"奈良交通",,"登美ヶ丘高校",,"Narakōtsū",,"Tomigaoka kōkō"
e51,a35,"奈良交通",,"柘榴西",,"Narakōtsū",,"Zakuro nishi"
